20   0.00423
20.3518   0.00436
20.7035   0.00452
21.0553   0.00473
21.407   0.0049
21.7588   0.00509
22.1105   0.00531
22.4623   0.00559
22.8141   0.0058
23.1658   0.00608
23.5176   0.00637
23.8694   0.00669
24.2211   0.00707
24.5729   0.00743
24.9246   0.00785
25.2764   0.00828
25.6281   0.00877
25.9799   0.00937
26.3317   0.00997
26.6834   0.01065
27.0352   0.01141
27.3869   0.01227
27.7387   0.01326
28.0905   0.01445
28.4422   0.01572
28.794   0.01728
29.1457   0.01909
29.4975   0.02127
29.8493   0.0239
30.201   0.02711
30.5528   0.0312
30.9045   0.0364
31.2563   0.04324
31.608   0.05245
31.9598   0.06537
32.3116   0.0839
32.6633   0.11117
33.0151   0.15091
33.3668   0.20313
33.7186   0.25137
34.0703   0.26403
34.4221   0.23668
34.7739   0.19641
35.1256   0.16541
35.4774   0.15063
35.8291   0.15201
36.1809   0.1699
36.5327   0.20744
36.8844   0.26973
37.2362   0.35438
37.5879   0.42801
37.9397   0.43219
38.2915   0.37121
38.6432   0.29848
38.995   0.23542
39.3467   0.18646
39.6985   0.15399
40.0502   0.13648
40.402   0.13158
40.7538   0.13829
41.1055   0.15791
41.4573   0.19241
41.809   0.23473
42.1608   0.25734
42.5126   0.23734
42.8643   0.19465
43.2161   0.15822
43.5678   0.13726
43.9196   0.13104
44.2714   0.1356
44.6231   0.14327
44.9749   0.14142
45.3266   0.1265
45.6784   0.10962
46.0301   0.09872
46.3819   0.09507
46.7337   0.09839
47.0854   0.10871
47.4372   0.12754
47.7889   0.15689
48.1407   0.19019
48.4925   0.20408
48.8442   0.18432
49.196   0.1505
49.5477   0.12329
49.8995   0.10737
50.2513   0.10056
50.603   0.09905
50.9548   0.10087
51.3065   0.10768
51.6583   0.12253
52.01   0.14776
52.3618   0.18354
52.7136   0.22546
53.0653   0.26804
53.4171   0.30957
53.7688   0.33474
54.1206   0.32579
54.4724   0.29043
54.8241   0.25014
55.1759   0.22544
55.5276   0.22454
55.8794   0.24757
56.2312   0.28932
56.5829   0.34091
56.9347   0.40381
57.2864   0.46864
57.6382   0.48024
57.99   0.4121
58.3417   0.31855
58.6935   0.24036
59.0452   0.18086
59.397   0.13704
59.7487   0.10613
60.1005   0.08463
60.4523   0.06957
60.804   0.05888
61.1558   0.05125
61.5075   0.04586
61.8593   0.04188
62.2111   0.03875
62.5628   0.03602
62.9146   0.03369
63.2663   0.03213
63.6181   0.03098
63.9699   0.0291
64.3216   0.02645
64.6734   0.02396
65.0251   0.02225
65.3769   0.02147
65.7286   0.02127
66.0804   0.02112
66.4322   0.02082
66.7839   0.02043
67.1357   0.02023
67.4874   0.02049
67.8392   0.02123
68.191   0.02192
68.5427   0.0219
68.8945   0.02166
69.2462   0.02188
69.598   0.02282
69.9497   0.02425
70.3015   0.02587
70.6533   0.02703
71.005   0.02763
71.3568   0.02806
71.7085   0.02812
72.0603   0.02792
72.4121   0.02754
72.7638   0.02686
73.1156   0.02657
73.4673   0.02715
73.8191   0.02885
74.1709   0.0311
74.5226   0.03357
74.8744   0.03629
75.2261   0.03959
75.5779   0.04327
75.9296   0.0467
76.2814   0.0486
76.6332   0.04919
76.9849   0.04892
77.3367   0.04835
77.6884   0.04829
78.0402   0.04848
78.392   0.04891
78.7437   0.04972
79.0955   0.05103
79.4472   0.05403
79.799   0.05928
80.1508   0.06609
80.5025   0.07185
80.8543   0.07492
81.206   0.07722
81.5578   0.08049
81.9095   0.08341
82.2613   0.08396
82.6131   0.08183
82.9648   0.08035
83.3166   0.08275
83.6683   0.08929
84.0201   0.09655
84.3719   0.09822
84.7236   0.0934
85.0754   0.08691
85.4271   0.07994
85.7789   0.07346
86.1307   0.06994
86.4824   0.06996
86.8342   0.07309
87.1859   0.08014
87.5377   0.09059
87.8894   0.09757
88.2412   0.09443
88.593   0.08385
88.9447   0.07163
89.2965   0.06215
89.6482   0.05668
90   0.05468
