  0.6000000e-01  0.3738730e-03
  0.1200000e+00  0.2602686e-02
  0.1800000e+00  0.1070842e-01
  0.2400000e+00  0.3229693e-01
  0.3000000e+00  0.7603031e-01
  0.3600000e+00  0.1470774e+00
  0.4200000e+00  0.2440852e+00
  0.4800000e+00  0.3597451e+00
  0.5400000e+00  0.4840624e+00
  0.6000000e+00  0.6072366e+00
  0.6600000e+00  0.7212102e+00
  0.7200000e+00  0.8216862e+00
  0.7800000e+00  0.9057880e+00
  0.8400000e+00  0.9741690e+00
  0.9000000e+00  0.1026847e+01
  0.9600000e+00  0.1066518e+01
  0.1020000e+01  0.1095246e+01
  0.1080000e+01  0.1114288e+01
  0.1140000e+01  0.1125706e+01
  0.1200000e+01  0.1131326e+01
  0.1260000e+01  0.1133249e+01
  0.1320000e+01  0.1132055e+01
  0.1380000e+01  0.1128537e+01
  0.1440000e+01  0.1122881e+01
  0.1500000e+01  0.1115378e+01
  0.1560000e+01  0.1106400e+01
  0.1620000e+01  0.1096370e+01
  0.1680000e+01  0.1085729e+01
  0.1740000e+01  0.1074902e+01
  0.1800000e+01  0.1064275e+01
  0.1860000e+01  0.1054172e+01
  0.1920000e+01  0.1044842e+01
  0.1980000e+01  0.1036457e+01
  0.2040000e+01  0.1029111e+01
  0.2100000e+01  0.1022831e+01
  0.2160000e+01  0.1017586e+01
  0.2220000e+01  0.1013304e+01
  0.2280000e+01  0.1009885e+01
  0.2340000e+01  0.1007214e+01
  0.2400000e+01  0.1005171e+01
  0.2460000e+01  0.1003640e+01
  0.2520000e+01  0.1002517e+01
  0.2580000e+01  0.1001709e+01
  0.2640000e+01  0.1001140e+01
  0.2700000e+01  0.1000747e+01
  0.2760000e+01  0.1000480e+01
  0.2820000e+01  0.1000304e+01
  0.2880000e+01  0.1000188e+01
  0.2940000e+01  0.1000115e+01
  0.3000000e+01  0.1000069e+01
  0.3060000e+01  0.1000040e+01
  0.3120000e+01  0.1000023e+01
  0.3180000e+01  0.1000013e+01
  0.3240000e+01  0.1000007e+01
  0.3300000e+01  0.1000004e+01
  0.3360000e+01  0.1000002e+01
