    0.00000000     0.00000000     0.00000000
    0.01000000     0.00000000     0.00000000
    0.02000000     0.00000000     0.00000000
    0.03000000     0.00000000     0.00000000
    0.04000000     0.00000000     0.00000000
    0.05000000     0.00000000     0.00000000
    0.06000000     0.00000000     0.00000000
    0.07000000     0.00000000     0.00000000
    0.08000000     0.00000000     0.00000000
    0.09000000     0.00000000     0.00000000
    0.10000000     0.00000000     0.00000000
    0.11000000     0.00000000     0.00000000
    0.12000000     0.00000000     0.00000000
    0.13000000     0.00000000     0.00000000
    0.14000000     0.00000000     0.00000000
    0.15000000     0.00000000     0.00000000
    0.16000000     0.00000000     0.00000000
    0.17000000     0.00000000     0.00000000
    0.18000000     0.00000000     0.00000000
    0.19000000     0.00000000     0.00000000
    0.20000000     0.00000000     0.00000000
    0.21000000     0.00000000     0.00000000
    0.22000000     0.00000000     0.00000000
    0.23000000     0.00000000     0.00000000
    0.24000000     0.00000000     0.00000000
    0.25000000     0.00000000     0.00000000
    0.26000000     0.00000000     0.00000000
    0.27000000     0.00000000     0.00000000
    0.28000000     0.00000000     0.00000000
    0.29000000     0.00000000     0.00000000
    0.30000000     0.00000000     0.00000000
    0.31000000     0.00000000     0.00000000
    0.32000000     0.00000000     0.00000000
    0.33000000     0.00000000     0.00000000
    0.34000000     0.00000000     0.00000000
    0.35000000     0.00000000     0.00000000
    0.36000000     0.00000000     0.00000000
    0.37000000     0.00000000     0.00000000
    0.38000000     0.00000000     0.00000000
    0.39000000     0.00000000     0.00000000
    0.40000000     0.00000000     0.00000000
    0.41000000     0.05522179     0.00000000
    0.42000000     0.10780157     0.00000000
    0.43000000     0.15785881     0.00000000
    0.44000000     0.20550775     0.00000000
    0.45000000     0.25085757     0.00000000
    0.46000000     0.29401264     0.00000000
    0.47000000     0.33507272     0.00000000
    0.48000000     0.37413313     0.00000000
    0.49000000     0.41128503     0.00000000
    0.50000000     0.44661550     0.00000000
    0.51000000     0.48020778     0.00000000
    0.52000000     0.51214143     0.00000000
    0.53000000     0.54249246     0.00000000
    0.54000000     0.57133354     0.00000000
    0.55000000     0.59873408     0.00000000
    0.56000000     0.62476042     0.00000000
    0.57000000     0.64947597     0.00000000
    0.58000000     0.67294127     0.00000000
    0.59000000     0.69521422     0.00000000
    0.60000000     0.71635010     0.00000000
    0.61000000     0.73640173     0.00038467
    0.62000000     0.75541959     0.00153800
    0.63000000     0.77345188     0.00345797
    0.64000000     0.79054467     0.00614118
    0.65000000     0.80674195     0.00958293
    0.66000000     0.82208574     0.01377716
    0.67000000     0.83661618     0.01871652
    0.68000000     0.85037162     0.02439236
    0.69000000     0.86338866     0.03079478
    0.70000000     0.87570227     0.03791260
    0.71000000     0.88734585     0.04573347
    0.72000000     0.89835128     0.05424383
    0.73000000     0.90874902     0.06342901
    0.74000000     0.91856813     0.07327319
    0.75000000     0.92783638     0.08375953
    0.76000000     0.93658027     0.09487015
    0.77000000     0.94482510     0.10658620
    0.78000000     0.95259502     0.11888790
    0.79000000     0.95991309     0.13175461
    0.80000000     0.96680130     0.14516485
    0.81000000     0.97328067     0.15909640
    0.82000000     0.97937123     0.17352630
    0.83000000     0.98509211     0.18843097
    0.84000000     0.99046157     0.20378620
    0.85000000     0.99549703     0.21956728
    0.86000000     1.00021509     0.23574900
    0.87000000     1.00463161     0.25230575
    0.88000000     1.00876171     0.26921156
    0.89000000     1.01261982     0.28644018
    0.90000000     1.01621969     0.30396513
    0.91000000     1.01957446     0.32175974
    0.92000000     1.02269662     0.33979727
    0.93000000     1.02559811     0.35805092
    0.94000000     1.02829031     0.37649388
    0.95000000     1.03078406     0.39509945
    0.96000000     1.03308970     0.41384104
    0.97000000     1.03521710     0.43269225
    0.98000000     1.03717562     0.45162692
    0.99000000     1.03897424     0.47061919
    1.00000000     1.04062148     0.48964355
    1.01000000     1.04212546     0.50867488
    1.02000000     1.04349392     0.52768851
    1.03000000     1.04473424     0.54666026
    1.04000000     1.04585344     0.56556649
    1.05000000     1.04685821     0.58438412
    1.06000000     1.04775492     0.60309071
    1.07000000     1.04854962     0.62166445
    1.08000000     1.04924809     0.64008424
    1.09000000     1.04985582     0.65832968
    1.10000000     1.05037804     0.67638112
    1.11000000     1.05081971     0.69421969
    1.12000000     1.05118558     0.71182733
    1.13000000     1.05148013     0.72918678
    1.14000000     1.05170765     0.74628163
    1.15000000     1.05187221     0.76309631
    1.16000000     1.05197767     0.77961614
    1.17000000     1.05202770     0.79582730
    1.18000000     1.05202581     0.81171686
    1.19000000     1.05197531     0.82727280
    1.20000000     1.05187935     0.84248397
    1.21000000     1.05174092     0.85734013
    1.22000000     1.05156288     0.87183193
    1.23000000     1.05134790     0.88595091
    1.24000000     1.05109856     0.89968950
    1.25000000     1.05081728     0.91304100
    1.26000000     1.05050637     0.92599957
    1.27000000     1.05016801     0.93856024
    1.28000000     1.04980427     0.95071887
    1.29000000     1.04941711     0.96247214
    1.30000000     1.04900839     0.97381753
    1.31000000     1.04857987     0.98475331
    1.32000000     1.04813321     0.99527853
    1.33000000     1.04767000     1.00539296
    1.34000000     1.04719172     1.01509711
    1.35000000     1.04669979     1.02439217
    1.36000000     1.04619553     1.03328000
    1.37000000     1.04568021     1.04176313
    1.38000000     1.04515501     1.04984466
    1.39000000     1.04462107     1.05752833
    1.40000000     1.04407943     1.06481840
    1.41000000     1.04353109     1.07171969
    1.42000000     1.04297701     1.07823751
    1.43000000     1.04241806     1.08437763
    1.44000000     1.04185507     1.09014629
    1.45000000     1.04128884     1.09555014
    1.46000000     1.04072010     1.10059619
    1.47000000     1.04014954     1.10529183
    1.48000000     1.03957782     1.10964478
    1.49000000     1.03900554     1.11366302
    1.50000000     1.03843328     1.11735485
    1.51000000     1.03786156     1.12072876
    1.52000000     1.03729090     1.12379350
    1.53000000     1.03672176     1.12655796
    1.54000000     1.03615457     1.12903122
    1.55000000     1.03558974     1.13122248
    1.56000000     1.03502765     1.13314105
    1.57000000     1.03446865     1.13479633
    1.58000000     1.03391307     1.13619776
    1.59000000     1.03336121     1.13735485
    1.60000000     1.03281334     1.13827709
    1.61000000     1.03226974     1.13897399
    1.62000000     1.03173062     1.13945502
    1.63000000     1.03119622     1.13972961
    1.64000000     1.03066673     1.13980714
    1.65000000     1.03014233     1.13969688
    1.66000000     1.02962319     1.13940804
    1.67000000     1.02910946     1.13894969
    1.68000000     1.02860128     1.13833080
    1.69000000     1.02809877     1.13756017
    1.70000000     1.02760203     1.13664648
    1.71000000     1.02711116     1.13559823
    1.72000000     1.02662625     1.13442376
    1.73000000     1.02614737     1.13313122
    1.74000000     1.02567458     1.13172857
    1.75000000     1.02520794     1.13022358
    1.76000000     1.02474750     1.12862380
    1.77000000     1.02429328     1.12693659
    1.78000000     1.02384532     1.12516907
    1.79000000     1.02340363     1.12332817
    1.80000000     1.02296823     1.12142058
    1.81000000     1.02253913     1.11945276
    1.82000000     1.02211632     1.11743095
    1.83000000     1.02169980     1.11536116
    1.84000000     1.02128956     1.11324917
    1.85000000     1.02088558     1.11110052
    1.86000000     1.02048783     1.10892054
    1.87000000     1.02009630     1.10671432
    1.88000000     1.01971096     1.10448671
    1.89000000     1.01933176     1.10224237
    1.90000000     1.01895867     1.09998569
    1.91000000     1.01859166     1.09772088
    1.92000000     1.01823067     1.09545192
    1.93000000     1.01787566     1.09318257
    1.94000000     1.01752658     1.09091639
    1.95000000     1.01718338     1.08865673
    1.96000000     1.01684601     1.08640674
    1.97000000     1.01651440     1.08416937
    1.98000000     1.01618850     1.08194739
    1.99000000     1.01586826     1.07974338
    2.00000000     1.01555361     1.07755973
    2.01000000     1.01524448     1.07539868
    2.02000000     1.01494082     1.07326226
    2.03000000     1.01464256     1.07115238
    2.04000000     1.01434963     1.06907076
    2.05000000     1.01406197     1.06701898
    2.06000000     1.01377951     1.06499847
    2.07000000     1.01350219     1.06301053
    2.08000000     1.01322993     1.06105631
    2.09000000     1.01296267     1.05913683
    2.10000000     1.01270033     1.05725300
    2.11000000     1.01244286     1.05540560
    2.12000000     1.01219017     1.05359530
    2.13000000     1.01194221     1.05182267
    2.14000000     1.01169890     1.05008816
    2.15000000     1.01146016     1.04839215
    2.16000000     1.01122595     1.04673490
    2.17000000     1.01099617     1.04511661
    2.18000000     1.01077078     1.04353737
    2.19000000     1.01054968     1.04199723
    2.20000000     1.01033283     1.04049615
    2.21000000     1.01012015     1.03903400
    2.22000000     1.00991158     1.03761063
    2.23000000     1.00970704     1.03622580
    2.24000000     1.00950647     1.03487924
    2.25000000     1.00930981     1.03357060
    2.26000000     1.00911699     1.03229951
    2.27000000     1.00892795     1.03106556
    2.28000000     1.00874261     1.02986827
    2.29000000     1.00856093     1.02870716
    2.30000000     1.00838283     1.02758170
    2.31000000     1.00820825     1.02649133
    2.32000000     1.00803714     1.02543548
    2.33000000     1.00786942     1.02441353
    2.34000000     1.00770505     1.02342486
    2.35000000     1.00754396     1.02246883
    2.36000000     1.00738609     1.02154479
    2.37000000     1.00723138     1.02065205
    2.38000000     1.00707978     1.01978995
    2.39000000     1.00693124     1.01895779
    2.40000000     1.00678569     1.01815488
    2.41000000     1.00664307     1.01738051
    2.42000000     1.00650335     1.01663398
    2.43000000     1.00636646     1.01591459
    2.44000000     1.00623234     1.01522163
    2.45000000     1.00610096     1.01455440
    2.46000000     1.00597225     1.01391219
    2.47000000     1.00584617     1.01329430
    2.48000000     1.00572267     1.01270006
    2.49000000     1.00560169     1.01212876
    2.50000000     1.00548319     1.01157973
    2.51000000     1.00536713     1.01105230
    2.52000000     1.00525345     1.01054581
    2.53000000     1.00514211     1.01005959
    2.54000000     1.00503307     1.00959302
    2.55000000     1.00492627     1.00914545
    2.56000000     1.00482168     1.00871627
    2.57000000     1.00471926     1.00830485
    2.58000000     1.00461896     1.00791061
    2.59000000     1.00452074     1.00753296
    2.60000000     1.00442455     1.00717132
    2.61000000     1.00433037     1.00682512
    2.62000000     1.00423814     1.00649383
    2.63000000     1.00414784     1.00617691
    2.64000000     1.00405941     1.00587383
    2.65000000     1.00397284     1.00558408
    2.66000000     1.00388807     1.00530716
    2.67000000     1.00380507     1.00504260
    2.68000000     1.00372381     1.00478992
    2.69000000     1.00364425     1.00454867
    2.70000000     1.00356636     1.00431840
    2.71000000     1.00349011     1.00409868
    2.72000000     1.00341545     1.00388909
    2.73000000     1.00334237     1.00368924
    2.74000000     1.00327082     1.00349871
    2.75000000     1.00320078     1.00331714
    2.76000000     1.00313221     1.00314416
    2.77000000     1.00306509     1.00297941
    2.78000000     1.00299938     1.00282254
    2.79000000     1.00293506     1.00267323
    2.80000000     1.00287210     1.00253115
    2.81000000     1.00281048     1.00239599
    2.82000000     1.00275015     1.00226745
    2.83000000     1.00269110     1.00214525
    2.84000000     1.00263331     1.00202911
    2.85000000     1.00257673     1.00191875
    2.86000000     1.00252136     1.00181392
    2.87000000     1.00246716     1.00171438
    2.88000000     1.00241412     1.00161987
    2.89000000     1.00236219     1.00153019
    2.90000000     1.00231138     1.00144509
    2.91000000     1.00226164     1.00136437
    2.92000000     1.00221296     1.00128783
    2.93000000     1.00216532     1.00121527
    2.94000000     1.00211870     1.00114651
    2.95000000     1.00207306     1.00108136
    2.96000000     1.00202840     1.00101965
    2.97000000     1.00198469     1.00096121
    2.98000000     1.00194192     1.00090590
    2.99000000     1.00190005     1.00085354
    3.00000000     1.00185909     1.00080401
    3.01000000     1.00181899     1.00075716
    3.02000000     1.00177976     1.00071286
    3.03000000     1.00174136     1.00067098
    3.04000000     1.00170378     1.00063140
    3.05000000     1.00166701     1.00059400
    3.06000000     1.00163103     1.00055868
    3.07000000     1.00159581     1.00052532
    3.08000000     1.00156135     1.00049383
    3.09000000     1.00152763     1.00046412
    3.10000000     1.00149463     1.00043607
    3.11000000     1.00146234     1.00040962
    3.12000000     1.00143074     1.00038468
    3.13000000     1.00139982     1.00036116
    3.14000000     1.00136956     1.00033900
    3.15000000     1.00133996     1.00031812
    3.16000000     1.00131099     1.00029844
    3.17000000     1.00128264     1.00027992
    3.18000000     1.00125490     1.00026247
    3.19000000     1.00122775     1.00024606
    3.20000000     1.00120120     1.00023061
    3.21000000     1.00117521     1.00021607
    3.22000000     1.00114978     1.00020241
    3.23000000     1.00112490     1.00018956
    3.24000000     1.00110055     1.00017748
    3.25000000     1.00107673     1.00016612
    3.26000000     1.00105342     1.00015546
    3.27000000     1.00103061     1.00014544
    3.28000000     1.00100829     1.00013604
    3.29000000     1.00098646     1.00012721
    3.30000000     1.00096509     1.00011892
    3.31000000     1.00094419     1.00011115
    3.32000000     1.00092374     1.00010385
    3.33000000     1.00090372     1.00009702
    3.34000000     1.00088414     1.00009061
    3.35000000     1.00086499     1.00008460
    3.36000000     1.00084624     1.00007897
    3.37000000     1.00082790     1.00007370
    3.38000000     1.00080996     1.00006876
    3.39000000     1.00079240     1.00006413
    3.40000000     1.00077522     1.00005981
    3.41000000     1.00075841     1.00005576
    3.42000000     1.00074197     1.00005197
    3.43000000     1.00072588     1.00004842
    3.44000000     1.00071014     1.00004511
    3.45000000     1.00069474     1.00004202
    3.46000000     1.00067967     1.00003912
    3.47000000     1.00066493     1.00003642
    3.48000000     1.00065051     1.00003389
    3.49000000     1.00063640     1.00003153
    3.50000000     1.00062259     1.00002933
    3.51000000     1.00060908     1.00002728
    3.52000000     1.00059587     1.00002536
    3.53000000     1.00058294     1.00002357
    3.54000000     1.00057029     1.00002191
    3.55000000     1.00055791     1.00002035
    3.56000000     1.00054580     1.00001890
    3.57000000     1.00053396     1.00001755
    3.58000000     1.00052237     1.00001629
    3.59000000     1.00051103     1.00001512
    3.60000000     1.00049994     1.00001403
    3.61000000     1.00048908     1.00001302
    3.62000000     1.00047847     1.00001207
    3.63000000     1.00046808     1.00001119
    3.64000000     1.00045792     1.00001037
    3.65000000     1.00044797     1.00000961
    3.66000000     1.00043825     1.00000891
    3.67000000     1.00042873     1.00000825
    3.68000000     1.00041942     1.00000764
    3.69000000     1.00041031     1.00000707
    3.70000000     1.00040140     1.00000655
    3.71000000     1.00039268     1.00000606
    3.72000000     1.00038415     1.00000560
    3.73000000     1.00037581     1.00000518
    3.74000000     1.00036765     1.00000479
    3.75000000     1.00035966     1.00000443
    3.76000000     1.00035185     1.00000409
    3.77000000     1.00034420     1.00000378
    3.78000000     1.00033673     1.00000349
    3.79000000     1.00032941     1.00000323
    3.80000000     1.00032225     1.00000298
    3.81000000     1.00031525     1.00000275
    3.82000000     1.00030840     1.00000254
    3.83000000     1.00030170     1.00000234
    3.84000000     1.00029515     1.00000216
    3.85000000     1.00028873     1.00000199
    3.86000000     1.00028246     1.00000183
    3.87000000     1.00027632     1.00000169
    3.88000000     1.00027032     1.00000156
    3.89000000     1.00026444     1.00000144
    3.90000000     1.00025869     1.00000132
    3.91000000     1.00025307     1.00000122
    3.92000000     1.00024757     1.00000112
    3.93000000     1.00024219     1.00000103
    3.94000000     1.00023693     1.00000095
    3.95000000     1.00023178     1.00000087
    3.96000000     1.00022674     1.00000080
    3.97000000     1.00022181     1.00000074
    3.98000000     1.00021699     1.00000068
    3.99000000     1.00021227     1.00000062
    4.00000000     1.00020766     1.00000057
